EMPLOYEE_ID,PERSON_TYPE,PERSON_STATUS,DEPARTMENT_NAME,JOB_FUNCTION,JOB_TITLE,CAREER_BAND,LEGAL_ENTITY_NAME,DIVISION_NAME,BUSINESS_SEGMENT,INDUSTRY_FOCUS_NAME,GE_HIRE_DATE,LOCATION_NAME,CITY,STATE_NAME,COUNTRY_NAME,COUNTRY,FUNCTION_GROUP
17111757604,EMPLOYEE,A,AVI ENG-MP&PE-Lynn TurboFan TurboJet Design Eng,Engineering/Technology,Lead Engineer - Mechanical Component,LPB,GENERAL ELECTRIC COMPANY,AVI ENG-Military Propulsion & Power Engineering,Aviation Engineering,GE Aviation,6/5/89 0:00,Lynn (GET) MA US,Lynn,Massachusetts,United States,US,Production
5159530824,EMPLOYEE,A,AVI SC-SRC-Casting Airfoils & Farmout,Sourcing,Senior Sourcing Initiatives Manager,SPB,GENERAL ELECTRIC COMPANY,AVI SC-Sourcing,Aviation Supply Chain,GE Aviation,1/30/78 0:00,Hooksett GET NH US,Hooksett,New Hampshire,United States,US,Production
13666544183,EMPLOYEE,A,AVI ENG-Military Engineering,Engineering/Technology,Executive - Engineering Operations Management,EB,GENERAL ELECTRIC COMPANY,AVI ENG-Military Engineering,Aviation Engineering,GE Aviation,7/25/83 0:00,Lynn (GET) MA US,Lynn,Massachusetts,United States,US,Production
19809177855,EMPLOYEE,A,AVI ENG-MP&PE-Military Controls & Analytics Engineering,Engineering/Technology,Senior Staff Engineer - Controls Engineering,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Military Propulsion & Power Engineering,Aviation Engineering,GE Aviation,7/16/84 0:00,Lynn (GET) MA US,Lynn,Massachusetts,United States,US,Production
13149683216,EMPLOYEE,A,AVI MSO-Advanced Military Technology Programs,Product Management,Executive - Product Manager,EB,GENERAL ELECTRIC COMPANY,AVI MSO-Advanced Military Technology Programs,Aviation Military Systems,GE Aviation,6/24/85 0:00,Lynn (GET) MA US,Lynn,Massachusetts,United States,US,Commercial
7895728189,EMPLOYEE,A,AVI MSO-TSTP-Advanced Turboshaft & Turboprop Project,Business Development,Senior Business Development Manager,SPB,GENERAL ELECTRIC COMPANY,AVI MSO-Turboshaft & Turboprop Projects,Aviation Military Systems,GE Aviation,6/6/83 0:00,Lynn (GET) MA US,Lynn,Massachusetts,United States,US,Commercial
20841222720,EMPLOYEE,A,AVI ENG-MP&PE-ITEP Design Engineering,Engineering/Technology,Principal Engineer - Mechanical Component,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Military Propulsion & Power Engineering,Aviation Engineering,GE Aviation,1/10/00 0:00,Lynn (GET) MA US,Lynn,Massachusetts,United States,US,Production
13866693225,EMPLOYEE,A,AVI ENG-EMS-Military & NTI,Engineering/Technology,Sub-Section Manager - Interdisciplinary Engineering,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Engineering Material Systems,Aviation Engineering,GE Aviation,8/11/86 0:00,Lynn (GET) MA US,Lynn,Massachusetts,United States,US,Production
8755547353,EMPLOYEE,A,AVI SC-CMC-IPT Staff,Manufacturing,Senior Manufacturing Projects & Initiatives Staff Manager,SPB,GENERAL ELECTRIC COMPANY,AVI SC-Ceramic Matrix Composites,Aviation Supply Chain,GE Aviation,12/18/91 0:00,Other ME US,,Maine,United States,US,Production
6130731744,EMPLOYEE,A,AVI MSO-MSV-Spare Parts Sales AM,Services,Senior Materials Management Staff Manager,SPB,GENERAL ELECTRIC COMPANY,AVI MSO-Military Customer Services,Aviation Military Systems,GE Aviation,6/11/90 0:00,Lynn (GET) MA US,Lynn,Massachusetts,United States,US,Production
20528309357,EMPLOYEE,A,AVI ENG-Military Engineering,Engineering/Technology,Executive - Engineering Operations Management,EB,GENERAL ELECTRIC COMPANY,AVI ENG-Military Engineering,Aviation Engineering,GE Aviation,6/22/81 0:00,Lynn (GET) MA US,Lynn,Massachusetts,United States,US,Production
20528329299,EMPLOYEE,A,AVI FIN-ENG-Advanced Programs EVM,Finance,Senior FP&A Operations Manager,SPB,GENERAL ELECTRIC COMPANY,AVI FIN-Engineering,Aviation Finance,GE Aviation,6/2/80 0:00,Lynn (GET) MA US,Lynn,Massachusetts,United States,US,Enabling
20841262416,EMPLOYEE,A,AVI ENG-MP&PE-Lynn TurboFan TurboJet Design Eng,Engineering/Technology,Senior Staff Engineer - Mechanical Component,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Military Propulsion & Power Engineering,Aviation Engineering,GE Aviation,4/22/96 0:00,Lynn (GET) MA US,Lynn,Massachusetts,United States,US,Production
20841262615,EMPLOYEE,A,AVI ENG-MP&PE-ITEP Design Engineering,Engineering/Technology,Senior Engineer - Systems Engineering,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Military Propulsion & Power Engineering,Aviation Engineering,GE Aviation,7/10/89 0:00,Lynn (GET) MA US,Lynn,Massachusetts,United States,US,Production
20705398205,EMPLOYEE,A,AVI SC-AT-Durham,Manufacturing,Durham Assy & Test Tech,OTHSAL,GENERAL ELECTRIC COMPANY,AVI SC-Assembly & Test,Aviation Supply Chain,GE Aviation,9/2/97 0:00,Durham(sMiam)NC US,Durham,North Carolina,United States,US,Production
13149714399,EMPLOYEE,A,AVI ENG-ATO-Advanced Systems Design & Technology,Engineering/Technology,Principal Engineer - Systems Architecture and Design,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Advanced Technology Operations,Aviation Engineering,GE Aviation,11/9/87 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
13149720848,EMPLOYEE,A,AVI SC-DOPS-Readiness 754 757,Engineering/Technology,Program Leader - Program Management,SPB,GENERAL ELECTRIC COMPANY,AVI SC-Delivery Operations,Aviation Supply Chain,GE Aviation,3/7/83 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
12406559564,EMPLOYEE,A,AVI ENG-ATO-Aerothermal Technology & Design,Engineering/Technology,Senior Staff Engineer - Aero Dynamics,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Advanced Technology Operations,Aviation Engineering,GE Aviation,11/1/89 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
8755568033,EMPLOYEE,A,AVI BGA-GEHJV-Support,Engineering/Technology,Senior Staff Engineer - Customer Application Engineering,SPB,GENERAL ELECTRIC COMPANY,AVI BGA-GE Honda Joint Ventures,Aviation Business & General Aviation & Integrated Systems,GE Aviation,8/1/86 0:00,WChester(9050) OH US,West Chester,Ohio,United States,US,Production
7895762215,EMPLOYEE,A,AVI ENG-EMS-Commercial Engines Materials Engineering,Engineering/Technology,Principal Engineer - Materials Science and Engineering,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Engineering Material Systems,Aviation Engineering,GE Aviation,10/8/84 0:00,W Chester(NP)OH US,West Chester,Ohio,United States,US,Production
20841312136,EMPLOYEE,A,AVI FIN-SC-FP&A,Finance,Senior ERP Finance Manager,SPB,GENERAL ELECTRIC COMPANY,AVI FIN-Supply Chain,Aviation Finance,GE Aviation,5/1/00 0:00,Evendale OH US,Evendale,Ohio,United States,US,Enabling
20305055752,EMPLOYEE,A,AVI SC-CMC-NGS Advanced Fibers Asia,Manufacturing,Rehired Pensioner,OTHSAL,GENERAL ELECTRIC COMPANY,AVI SC-Ceramic Matrix Composites,Aviation Supply Chain,GE Aviation,12/29/89 0:00,Other DE US,,Delaware,United States,US,Production
14163979362,EMPLOYEE,A,AVI SC-SRC-Casting Airfoils & Farmout,Sourcing,Senior Supplier Quality Engineering Manager,SPB,GENERAL ELECTRIC COMPANY,AVI SC-Sourcing,Aviation Supply Chain,GE Aviation,6/3/96 0:00,Hooksett GET NH US,Hooksett,New Hampshire,United States,US,Production
3930955969,EMPLOYEE,A,AVI MSO-MFP-Lynn Manufacturing Programs,Product Management,Senior Hardware Manager,SPB,GENERAL ELECTRIC COMPANY,AVI MSO-Manufacturing Programs,Aviation Military Systems,GE Aviation,9/11/78 0:00,Lynn (GET) MA US,Lynn,Massachusetts,United States,US,Commercial
10875307596,EMPLOYEE,A,AVI ENG-ATO-Systems Design & Technologies,Engineering/Technology,Consulting Engineer - Mechanical Engineering,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Advanced Technology Operations,Aviation Engineering,GE Aviation,3/16/87 0:00,Lynn (GET) MA US,Lynn,Massachusetts,United States,US,Production
20900091861,EMPLOYEE,I,AVI SC-AT-Durham,Manufacturing,Durham Assy & Test Tech,OTHSAL,GENERAL ELECTRIC COMPANY,AVI SC-Assembly & Test,Aviation Supply Chain,GE Aviation,10/21/96 0:00,Durham(sMiam)NC US,Durham,North Carolina,United States,US,Production
3930957691,EMPLOYEE,A,AVI ENG-AME-Military Technology Programs,Engineering/Technology,Principal Engineer - Systems Engineering,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Advanced Military Engineering,Aviation Engineering,GE Aviation,11/1/95 0:00,Lynn (GET) MA US,Lynn,Massachusetts,United States,US,Production
18680352091,EMPLOYEE,A,AVI ENG-MP&PE-Marine & Industrial Design Engineering,Engineering/Technology,Principal Engineer - Thermal Dynamics,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Military Propulsion & Power Engineering,Aviation Engineering,GE Aviation,12/11/80 0:00,Lynn (GET) MA US,Lynn,Massachusetts,United States,US,Production
590617955,EMPLOYEE,I,AVI ENG-ATO-Aerothermal Technology & Design,Engineering/Technology,Senior Engineer - Thermal Dynamics,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Advanced Technology Operations,Aviation Engineering,GE Aviation,12/8/86 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
16455521187,EMPLOYEE,A,AVI SC-QUAL-Combustion & Structural Components,Manufacturing,Rehired Pensioner,OTHSAL,GENERAL ELECTRIC COMPANY,AVI SC-Quality,Aviation Supply Chain,GE Aviation,3/20/78 0:00,Other FL US,,Florida,United States,US,Production
18680378865,EMPLOYEE,A,AVI ENG-MP&PE-Thermal Systems Design,Engineering/Technology,Senior Engineer - Thermal Dynamics,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Military Propulsion & Power Engineering,Aviation Engineering,GE Aviation,8/7/89 0:00,Lynn (GET) MA US,Lynn,Massachusetts,United States,US,Production
20305133102,EMPLOYEE,A,AVI ENG-CE-General Electric Aviation Engines,Engineering/Technology,Executive Chief Consulting Engineer - Systems Engineering,EB,GENERAL ELECTRIC COMPANY,AVI ENG-Chief Engineer,Aviation Engineering,GE Aviation,7/27/84 0:00,W Chester(NP)OH US,West Chester,Ohio,United States,US,Production
20900141024,EMPLOYEE,A,AVI MSO-SM&BD-Customer Accounts,Sales,Sr Global & Key Accounts Director,SPB,GENERAL ELECTRIC COMPANY,AVI MSO-Sales Marketing & Business Development,Aviation Military Systems,GE Aviation,8/1/94 0:00,Evendale OH US,Evendale,Ohio,United States,US,Commercial
20900141621,EMPLOYEE,A,AVI ENG-CE-General Electric Aviation Engines,Engineering/Technology,Chief Consulting Engineer - Performance Engineering,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Chief Engineer,Aviation Engineering,GE Aviation,6/16/86 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
20305142190,EMPLOYEE,A,AVI SC-Turbine Airfoils,Sourcing,Senior Sourcing Manager,SPB,GENERAL ELECTRIC COMPANY,AVI SC-Turbine Airfoils,Aviation Supply Chain,GE Aviation,7/6/87 0:00,W Chester(NP)OH US,West Chester,Ohio,United States,US,Production
90637162,EMPLOYEE,A,AVI ENG-AME-Tech Maturation Development Program Systems,Engineering/Technology,Senior Engineer - Systems Engineering,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Advanced Military Engineering,Aviation Engineering,GE Aviation,5/24/99 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
20994572751,EMPLOYEE,A,AVI ENG-MP&PE-Marine & Industrial Design Engineering,Engineering/Technology,Principal Engineer - Systems Engineering,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Military Propulsion & Power Engineering,Aviation Engineering,GE Aviation,2/4/85 0:00,Lynn (GET) MA US,Lynn,Massachusetts,United States,US,Production
2313285097,EMPLOYEE,A,AVI CEO-GE90-Product Operations,Product Management,Senior Hardware Manager,SPB,GENERAL ELECTRIC COMPANY,AVI CEO-GE90,Aviation Commercial Engines,GE Aviation,6/30/87 0:00,W Chester(NP)OH US,West Chester,Ohio,United States,US,Commercial
13357415383,EMPLOYEE,A,AVI CEO-GE9X-Product Operations,Product Management,Senior Hardware Manager,SPB,GENERAL ELECTRIC COMPANY,AVI CEO-GE9X,Aviation Commercial Engines,GE Aviation,5/13/85 0:00,WestChester OH US 2,West Chester,Ohio,United States,US,Commercial
90637291,EMPLOYEE,A,AVI ENG-ATO-CMC Design & Technologies,Engineering/Technology,Senior Engineer - Mechanical Engineering,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Advanced Technology Operations,Aviation Engineering,GE Aviation,3/6/90 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
14264272986,EMPLOYEE,A,AVI ENG-ATO-CMC Design & Technologies,Engineering/Technology,Principal Engineer - Mechanical Component,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Advanced Technology Operations,Aviation Engineering,GE Aviation,6/11/79 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
15815783923,EMPLOYEE,A,AVI ENG-MP&PE-Marine & Industrial Design Engineering,Engineering/Technology,Senior Staff Engineer - Systems Engineering,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Military Propulsion & Power Engineering,Aviation Engineering,GE Aviation,6/10/85 0:00,Lynn (GET) MA US,Lynn,Massachusetts,United States,US,Production
2313288347,EMPLOYEE,A,AVI MSO-MAR-3 Products 3,Product Management,Senior Product Manager,SPB,GENERAL ELECTRIC COMPANY,AVI MSO-Marine Operations,Aviation Military Systems,GE Aviation,6/1/78 0:00,W Chester(9100)OH US,West Chester,Ohio,United States,US,Commercial
2313288391,EMPLOYEE,A,AVI ENG-ATO-Preliminary Design,Engineering/Technology,Principal Engineer - Mechanical Component,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Advanced Technology Operations,Aviation Engineering,GE Aviation,2/27/90 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
20994623436,EMPLOYEE,A,AVI ENG-SVS-Aviation Services Eng Controls & Externals,Engineering/Technology,Consulting Engineer - Electrical Component,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Services,Aviation Engineering,GE Aviation,5/29/85 0:00,W Chester(NP)OH US,West Chester,Ohio,United States,US,Production
20994623536,EMPLOYEE,A,AVI SC-DOPS-Engines Enterprise Resource Planning,Legal,Senior Specialist - Gov Contracts Property,SPB,GENERAL ELECTRIC COMPANY,AVI SC-Delivery Operations,Aviation Supply Chain,GE Aviation,7/12/99 0:00,Evendale OH US,Evendale,Ohio,United States,US,Enabling
15815798985,EMPLOYEE,A,AVI SAL-MKT-Services,Marketing,Senior Product Marketing Leader,SPB,GENERAL ELECTRIC COMPANY,AVI SAL-Marketing,Aviation Sales & Marketing,GE Aviation,7/29/85 0:00,Evendale OH US,Evendale,Ohio,United States,US,Commercial
20930810505,EMPLOYEE,A,AVI ENG-Engineering Material Systems,Engineering/Technology,Principal Engineer - Materials Science and Engineering,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Engineering Material Systems,Aviation Engineering,GE Aviation,10/23/95 0:00,Lynn (GET) MA US,Lynn,Massachusetts,United States,US,Production
2313290583,EMPLOYEE,I,AVI ENG-AME-N&DP Advanced Programs Engineering,Manufacturing,Senior Production Supervision Staff Manager,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Advanced Military Engineering,Aviation Engineering,GE Aviation,8/31/81 0:00,Edw AFB CA US,Edwards AFB,California,United States,US,Production
2313290616,EMPLOYEE,A,AVI ENG-SVS-Services Engineering GE90 Systems,Engineering/Technology,Principal Engineer - Systems Engineering,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Services,Aviation Engineering,GE Aviation,7/10/88 0:00,W Chester(NP)OH US,West Chester,Ohio,United States,US,Production
16581692925,EMPLOYEE,A,AVI MSO-MSV-Spare Parts Sales AM,Services,Senior Customer Order & Fulfillment Manager,SPB,GENERAL ELECTRIC COMPANY,AVI MSO-Military Customer Services,Aviation Military Systems,GE Aviation,12/30/85 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
20930820572,EMPLOYEE,A,AVI ENG-AME-N&DP Advanced Programs Engineering,Engineering/Technology,Senior Engineer - Systems Engineering,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Advanced Military Engineering,Aviation Engineering,GE Aviation,6/21/82 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
2313291718,EMPLOYEE,I,AVI SC-QUAL-Composites,Manufacturing,Rehired Pensioner,OTHSAL,UNISON ENGINE COMPONENTS INC.,AVI SC-Quality,Aviation Supply Chain,GE Aviation,1/9/89 0:00,Asheville NC US 2,Asheville,North Carolina,United States,US,Production
90637505,EMPLOYEE,A,AVI ENG-SVS-Services LEAP 1A C Systems,Engineering/Technology,Consulting Engineer - Systems Engineering,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Services,Aviation Engineering,GE Aviation,8/17/84 0:00,Other FL US,,Florida,United States,US,Production
14997922369,EMPLOYEE,A,AVI ENG-MP&PE-Turboshaft Engine Systems & Design,Engineering/Technology,Staff Engineer - Systems Engineering,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Military Propulsion & Power Engineering,Aviation Engineering,GE Aviation,1/1/99 0:00,Lynn (GET) MA US,Lynn,Massachusetts,United States,US,Production
20994653327,EMPLOYEE,A,AVI ENG-ATO-Systems Design & Technologies,Engineering/Technology,Consulting Engineer - Mechanical Engineering,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Advanced Technology Operations,Aviation Engineering,GE Aviation,6/15/87 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
2313292808,EMPLOYEE,I,AVI ENG-ATO-CMC Design & Technologies,Engineering/Technology,Senior Engineer - Mechanical Component,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Advanced Technology Operations,Aviation Engineering,GE Aviation,9/5/78 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
16581708243,EMPLOYEE,I,AVI ENG-TSE&FTO-Test Enabling Systems & Instrumentation,Engineering/Technology,Rehired Pensioner,OTHSAL,GENERAL ELECTRIC COMPANY,AVI ENG-Test Systems Engineering & Flight Test Operations,Aviation Engineering,GE Aviation,9/25/58 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
15815821127,EMPLOYEE,A,AVI CEO-NAC-A320 Programs,Product Management,Senior Product Manager,SPB,MRA SYSTEMS,,,,,,,,,,
2313293932,EMPLOYEE,I,AVI ENG-SVS-Services Engineering GEnx Systems,Engineering/Technology,Principal Engineer - Systems Engineering,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Services,Aviation Engineering,GE Aviation,3/22/79 0:00,W Chester(NP)OH US,West Chester,Ohio,United States,US,Production
14556318603,EMPLOYEE,I,AVI SC-RPCA-Wilmington,Manufacturing,Production Supervision Manager,LPB,GENERAL ELECTRIC COMPANY,AVI SC-Rotating Parts & Compressor Airfoils,Aviation Supply Chain,GE Aviation,10/19/77 0:00,Wilmington NC US,Wilmington,North Carolina,United States,US,Production
14556318949,EMPLOYEE,A,AVI ENG-EMS-CMC & Coatings Material,Engineering/Technology,Consulting Engineer - Materials Science and Engineering,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Engineering Material Systems,Aviation Engineering,GE Aviation,7/31/89 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
7188420981,EMPLOYEE,A,AVI ENG-AME-Advanced Combat Engine Systems,Engineering/Technology,Principal Engineer - Systems Engineering,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Advanced Military Engineering,Aviation Engineering,GE Aviation,9/16/96 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
7188424335,EMPLOYEE,A,AVI ENG-CE-General Electric Aviation Engines,Engineering/Technology,Chief Consulting Engineer - Systems Engineering,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Chief Engineer,Aviation Engineering,GE Aviation,6/15/84 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
20825063259,EMPLOYEE,A,AVI CEO-CPS-Commercial Field Service,Engineering/Technology,Advanced Lead Engineer - Fleet Management,LPB,GENERAL ELECTRIC COMPANY,AVI CEO-Customer & Product Support,Aviation Commercial Engines,GE Aviation,4/11/94 0:00,NorthCharleston SC US,North Charleston,South Carolina,United States,US,Production
3043309534,EMPLOYEE,A,AVI SC-RPCA-Wilmington,Manufacturing,Senior Operation Management Staff Manager,SPB,GENERAL ELECTRIC COMPANY,AVI SC-Rotating Parts & Compressor Airfoils,Aviation Supply Chain,GE Aviation,8/4/86 0:00,Wilmington NC US,Wilmington,North Carolina,United States,US,Production
19615437046,EMPLOYEE,A,AVI ENG-ATO-Combustion Design & Technologies,Engineering/Technology,Senior Staff Engineer - Aero Dynamics,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Advanced Technology Operations,Aviation Engineering,GE Aviation,7/22/96 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
3900986882,EMPLOYEE,A,AVI SC-CMC-IPT Staff,Manufacturing,Senior Manufacturing Projects & Initiatives Manager,SPB,GENERAL ELECTRIC COMPANY,AVI SC-Ceramic Matrix Composites,Aviation Supply Chain,GE Aviation,8/18/86 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
20918308385,EMPLOYEE,A,AVI ENG-GE9XE-Systems,Engineering/Technology,Staff Engineer - Performance Engineering,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-GE 9X Engineering,Aviation Engineering,GE Aviation,5/5/98 0:00,WestChester OH US 2,West Chester,Ohio,United States,US,Production
20918318943,EMPLOYEE,A,AVI SC-CMC-IPT Staff,Manufacturing,Executive - Plant Management,EB,GENERAL ELECTRIC COMPANY,AVI SC-Ceramic Matrix Composites,Aviation Supply Chain,GE Aviation,12/26/97 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
6619074875,EMPLOYEE,A,Aviation Business & General Aviation & Integrated Systems,Sales,Senior Account Sales Manager,SPB,GENERAL ELECTRIC COMPANY,Aviation Business & General Aviation & Integrated Systems,Aviation Business & General Aviation & Integrated Systems,GE Aviation,6/26/78 0:00,Other GA US,Bluffton,Georgia,United States,US,Commercial
3900990598,EMPLOYEE,A,AVI CEO-GE9X-Product Management,Product Management,Senior Product Manager,SPB,GENERAL ELECTRIC COMPANY,AVI CEO-GE9X,Aviation Commercial Engines,GE Aviation,12/31/96 0:00,WestChester OH US 2,West Chester,Ohio,United States,US,Commercial
12928565411,EMPLOYEE,A,AVI ENG-AME-N&DP Advanced Programs Engineering,Engineering/Technology,Senior Engineer - Mechanical Component,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Advanced Military Engineering,Aviation Engineering,GE Aviation,5/15/00 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
6619090539,EMPLOYEE,A,AVI ENG-MP&PE-Marine & Industrial Design Engineering,Engineering/Technology,Principal Engineer - Mechanical Component,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Military Propulsion & Power Engineering,Aviation Engineering,GE Aviation,6/18/90 0:00,W Chester(9100)OH US,West Chester,Ohio,United States,US,Production
6619090602,EMPLOYEE,I,AVI ENG-SVS-Services Engineering RES LCE,Engineering/Technology,Team Leader - Program Management,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Services,Aviation Engineering,GE Aviation,1/24/80 0:00,W Chester(NP)OH US,West Chester,Ohio,United States,US,Production
20482973872,EMPLOYEE,A,AVI ENG-ATO-CMC Design & Technologies,Engineering/Technology,Principal Engineer - Mechanical Component,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Advanced Technology Operations,Aviation Engineering,GE Aviation,3/25/97 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
3901001780,EMPLOYEE,A,AVI SC-MTL-Configuration Planning,Manufacturing,Senior Materials Planning & Execution Manager,SPB,GENERAL ELECTRIC COMPANY,AVI SC-Materials,Aviation Supply Chain,GE Aviation,7/7/80 0:00,W Chester(NP)OH US,West Chester,Ohio,United States,US,Production
17736060405,EMPLOYEE,A,AVI SC-CR-Engine Component Repair,Manufacturing,Cinti Service Facilitator,HRLY,GE ENGINE SERVICES,,,,,,,,,,
20328641854,EMPLOYEE,A,AVI ENG-AME-Military Controls & Analytics Engineering,Engineering/Technology,Senior Staff Engineer - Mechanical Component,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Advanced Military Engineering,Aviation Engineering,GE Aviation,7/17/95 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
20989680365,EMPLOYEE,A,AVI SC-QUAL-Composites,Manufacturing,Rehired Pensioner,OTHSAL,GENERAL ELECTRIC COMPANY,AVI SC-Quality,Aviation Supply Chain,GE Aviation,11/20/78 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
11415264156,EMPLOYEE,A,AVI SC-QUAL-Customer Quality & Regulatory Affairs,Quality,Senior Customer Quality Manager,SPB,GENERAL ELECTRIC COMPANY,AVI SC-Quality,Aviation Supply Chain,GE Aviation,1/1/85 0:00,Evendale OH US,Evendale,Ohio,United States,US,Enabling
20989700454,EMPLOYEE,A,AVI ENG-ATO-Advanced Software & Controls,Engineering/Technology,Technical Leader - Embedded SW Development,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Advanced Technology Operations,Aviation Engineering,GE Aviation,10/2/95 0:00,W Chester(NP)OH US,West Chester,Ohio,United States,US,Production
18281665013,EMPLOYEE,A,AVI ENG-TSE&FTO-Engine & Component Test Operations,Engineering/Technology,Senior Technologist - Testing Specialist,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Test Systems Engineering & Flight Test Operations,Aviation Engineering,GE Aviation,12/8/84 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
11415269483,EMPLOYEE,A,AVI ENG-MP&PE-ITEP Design Engineering,Engineering/Technology,Consulting Engineer - Mechanical Component,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Military Propulsion & Power Engineering,Aviation Engineering,GE Aviation,9/9/85 0:00,Lynn (GET) MA US,Lynn,Massachusetts,United States,US,Production
20772524609,EMPLOYEE,A,AVI ENG-ATO-Combustion Design & Technologies,Engineering/Technology,Consulting Engineer - Combustion,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Advanced Technology Operations,Aviation Engineering,GE Aviation,4/18/88 0:00,W Chester(9100)OH US,West Chester,Ohio,United States,US,Production
7954655091,EMPLOYEE,A,AVI ENG-SVS-Services Life Cycle Engineering LEAP,Engineering/Technology,Principal Engineer - Mechanical Component,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Services,Aviation Engineering,GE Aviation,7/24/87 0:00,W Chester(NP)OH US,West Chester,Ohio,United States,US,Production
16978735358,EMPLOYEE,A,AVI SC-SRC-Strategic Sourcing,Sourcing,Senior Sourcing Initiatives Manager,SPB,GENERAL ELECTRIC COMPANY,AVI SC-Sourcing,Aviation Supply Chain,GE Aviation,4/13/00 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
14397139531,EMPLOYEE,A,AVI ENG-MP&PE-Marine & Industrial Design Engineering,Engineering/Technology,Principal Engineer - Mechanical Component,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Military Propulsion & Power Engineering,Aviation Engineering,GE Aviation,9/2/80 0:00,W Chester(9100)OH US,West Chester,Ohio,United States,US,Production
14397139874,EMPLOYEE,I,AVI SC-AT-Peebles Test Organization,Engineering/Technology,Peebles Engineering Test Technician (TA),OTHSAL,GENERAL ELECTRIC COMPANY,AVI SC-Assembly & Test,Aviation Supply Chain,GE Aviation,2/18/86 0:00,Peebles (GET) OH US,Peebles,Ohio,United States,US,Production
